1
0 0 0 0 2 0 0 5 0 7 0 2 0 
0 0 0 1 1 0 0 10 0 2 0 5 0 
0 0 0 2 1 0 0 15 0 19 0 11 0 
0 0 0 3 1 0 0 20 0 19 0 13 0 
0 0 0 4 1 0 0 25 0 13 0 11 0 
0 0 0 5 0 0 0 30 0 9 0 4 0 
0 0 0 6 2 0 0 35 0 2 0 7 0 
0 0 0 7 0 0 0 40 0 9 0 16 0 
0 0 0 8 1 0 0 45 0 17 0 1 0 
0 0 0 9 2 0 0 50 0 6 0 13 0 
0 0 0 10 0 0 0 55 0 20 0 10 0 
0 0 0 11 0 0 0 60 0 3 0 16 0 
0 0 0 12 1 0 0 65 0 7 0 7 0 
0 0 0 13 0 0 0 70 0 17 0 6 0 
0 0 0 14 1 0 0 75 0 1 0 12 0 
0 0 0 15 2 0 0 80 0 3 0 15 0 
0 0 0 16 0 0 0 85 0 12 0 7 0 
0 0 0 17 2 0 0 90 0 2 0 5 0 
0 0 0 18 0 0 0 95 0 11 0 6 0 
0 0 0 19 2 0 0 100 0 6 0 16 0 
0 0 0 20 2 0 0 105 0 10 0 7 0 
0 0 0 21 0 0 0 110 0 18 0 2 0 
0 0 0 22 2 0 0 115 0 12 0 4 0 
0 0 0 23 2 0 0 120 0 7 0 4 0 
0 0 0 24 2 0 0 125 0 1 0 7 0 
0 0 0 25 2 0 0 130 0 10 0 1 0 
0 0 0 26 0 0 0 135 0 12 0 5 0 
0 0 0 27 2 0 0 140 0 9 0 5 0 
0 0 0 28 2 0 0 145 0 11 0 13 0 
0 0 0 29 2 0 0 150 0 4 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
